brand,detail,detail_desc,goods_desc,goods_id,goods_title,pl_id,scj_price,title,url,weight,zp_price
浓韵汇,安溪铁观音,"规格：7.5g*17泡,产地：福建安溪,食品生产许可证：sc11435052401796,采摘季节：春季,工艺：正炒,储藏方法：防潮、避光、密封、冷藏,保质期：36个月,等级：特级,包装规格：直径8.8cm*高13.7cm",高性价比口粮茶,8685302,浓韵汇大师茶 安溪铁观音  浓香型 特级125g 单罐,3174,50.00元,乌龙茶,https://www.zuipin.cn/goods?id=8685302,125克,50.00元
醉品朴茶,安溪铁观音,"规格：7.8g*32泡,产地：福建省安溪县,食品生产许可证：QS350514010901,采摘季节：秋季,工艺：消酸,储藏方法：密封低温、避光直射、无异味,保质期：18个月,等级：二级,包装规格：长12.5cm*宽19cm*高5.5cm",秋茶抢鲜上市,ZONGY0456-250,醉品朴茶·素朴 2018年秋茶 安溪铁观音 实惠口粮茶清香型 NGY0456-250g,511,230.00元,乌龙茶,https://www.zuipin.cn/goods?id=ZONGY0456-250,250克,99.00元
醉品朴茶,安溪铁观音,"规格：100g/罐,产地：福建省安溪县,食品生产许可证：SC11435052402779,采摘季节：秋季,工艺：消酸,储藏方法：防异味、密封、冷藏,保质期：18个月,等级：一级",秋茶抢鲜上市,8701126,醉品朴茶 地道好茶热销款 2018年秋茶安溪铁观音 环保罐100g,9873,75.00元,乌龙茶,https://www.zuipin.cn/goods?id=8701126,100克,49.00元
醉品叶界,安溪铁观音,"产地：福建省安溪县,食品生产许可证：SC11435052401796,采摘季节：秋季,工艺：正味,储藏方法：防潮湿、防异味、避光、冷藏为宜,保质期：18个月,等级：特级",新茶抢鲜上市,ZPLYDZ1706,醉品叶界 2018年秋茶 王清海大师代表作 安溪铁观音  特级 288g 乌龙茶,3103,968.00元,乌龙茶,https://www.zuipin.cn/goods?id=ZPLYDZ1706,288克,449.00元
醉品朴茶,安溪铁观音,"规格：7.8g*30泡,产地：安溪感德,食品生产许可证：QS350514010901,采摘季节：春季,工艺：消正,储藏方法：防潮防异味避光冷藏,保质期：18个月,等级：一级,包装规格：长23.5cm*宽11cm*高8cm",办公茶月享装,ZOGY0800-234,醉品朴茶 2018年安溪铁观音 GY0800-234g 清香型 一级 月享装,2977,380.00元,乌龙茶,https://www.zuipin.cn/goods?id=ZOGY0800-234,234克,188.00元
醉品朴茶,安溪铁观音,"规格：100g/罐,产地：福建省安溪县,食品生产许可证：SC11435052402779,采摘季节：春季,工艺：正炒,储藏方法：防异味、密封、冷藏,保质期：18个月,等级：特级",碳焙炒米香，耐冲泡,8701127,醉品朴茶 2018年安溪铁观音 口碑好茶 皇冠100g,10741,178.00元,乌龙茶,https://www.zuipin.cn/goods?id=8701127,100克,89.00元
醉品朴茶,安溪铁观音,"规格：7.8g*32泡,产地：福建省安溪县,食品生产许可证：QS350514010901,采摘季节：秋季,工艺：拖酸,储藏方法：防潮防异味避光冷藏,保质期：18个月,等级：一级,包装规格：长12.5cm*宽19cm*高5.5cm",秋茶抢鲜上市,ZONGY0840-250,醉品朴茶·醇朴 2018年秋茶 安溪铁观音 经典口碑款 清香型 NGY0840-250g,841,423.00元,乌龙茶,https://www.zuipin.cn/goods?id=ZONGY0840-250,250克,180.00元
一匠一品,安溪铁观音,"规格：50g/盒,产地：福建省安溪县,食品生产许可证：SC11435052400961,采摘季节：秋季,工艺：正味,储藏方法：防异味、密封、冷藏,保质期：18个月,等级：特级,包装规格：长7.6cm*宽7.6cm*高12.3cm",秋茶抢鲜上市,8701125,一匠一品 2018年秋茶 安溪铁观音名匠刘文品代表作 特级 50g,9872,120.00元,乌龙茶,https://www.zuipin.cn/goods?id=8701125,50克,65.00元
凤山,安溪铁观音,"规格：6g*42泡/盒,产地：安溪,食品生产许可证：SC11435052402424,采摘季节：秋季,工艺：正炒,储藏方法：密封、防异味,保质期：适合条件长期保存,等级：一级,包装规格：长31cm*宽21.5cm*高8.5cm",上好原料、岁月陈韵,6931246210018,凤山2010年安溪铁观音 玖老茶礼盒 陈香型252g,12385,180.00元,乌龙茶,https://www.zuipin.cn/goods?id=6931246210018,252克,180.00元
凤山,安溪铁观音,"规格：31.25g/盒*8小盒,产地：安溪,食品生产许可证：SC11435052402424,采摘季节：秋季,工艺：碳焙,储藏方法：密封、防异味,保质期：18个月,等级：特级,包装规格：长21.5cm*宽21.5cm*高3.5cm",价格实惠性价比高,6931246210021,凤山2018年安溪铁观音 国家金质奖FS987 碳焙型炒米香  250g,12388,135.00元,乌龙茶,https://www.zuipin.cn/goods?id=6931246210021,250克,135.00元
凤山,安溪铁观音,"规格：6g*42泡,产地：福建省安溪县,食品生产许可证：SC11435052402424,采摘季节：春季,工艺：正炒,储藏方法：密封、防异味,保质期：符合条件下可长期保存,等级：特级,包装规格：长31cm*宽21.5cm*高8.7cm",藏品俱佳,8703226,凤山2006年安溪铁观音 拾叁老茶礼盒 陈香型252g,11447,390.00元,乌龙茶,https://www.zuipin.cn/goods?id=8703226,252克,390.00元
冠和,安溪铁观音,"规格：8.3g*30泡,产地：安溪祥华,食品生产许可证：QS350514010326,采摘季节：春季,储藏方法：密封、冷藏、防潮,保质期：12个月,等级：特级",库存告急，卖完售罄,8684616-1,冠和 安溪铁观音  乌龙茶 浓香型 特级 GH360 250g 金礼盒,11352,180.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684616-1,250克,180.00元
醉品叶界,安溪铁观音,"规格：7g罐*18罐,产地：福建省安溪县,食品生产许可证：SC11435052400242,采摘季节：秋季,工艺：正炒,储藏方法：防潮湿、防异味、避光、冷藏为宜,保质期：24个月,等级：特级,包装规格：长37cm*宽26cm*高7.3cm",铁观音母树 世代制茶技艺之作,8699588,醉品叶界 魏月德大师代表作 安溪铁观音 浓香型 特级 125g 乌龙茶,3305,1380.00元,乌龙茶,https://www.zuipin.cn/goods?id=8699588,125克,688.00元
凤山,安溪铁观音,"规格：7.8g*32泡/盒,产地：安溪,食品生产许可证：SC11435052402424,采摘季节：秋季,工艺：正味,储藏方法：密封、防异味,保质期：18个月,等级：二级,包装规格：长35cm*宽7.7cm*高25cm",口感爽滑，性价比高,6931246210019,凤山2018年安溪铁观音 清韵礼盒 正味花香  250g,12386,180.00元,乌龙茶,https://www.zuipin.cn/goods?id=6931246210019,250克,180.00元
魏荫名茶,安溪铁观音,"规格：8.1g*31泡,产地：安溪西坪镇,食品生产许可证：SC11435052400242,采摘季节：春季,工艺：正味,储藏方法：密封、冷藏、防异味,保质期：18个月,等级：一级,包装规格：长23.5cm*宽11cm*高8.2cm",办公自饮,8703510,魏荫 安溪铁观音 实惠口粮茶 2018年春茶 清香型 一级 铁观音108 250g 铁盒装,12822,100.00元,乌龙茶,https://www.zuipin.cn/goods?id=8703510,250克,100.00元
魏荫名茶,安溪铁观音,"规格：8.1g*31泡,产地：安溪西坪镇,食品生产许可证：SC11435052400242,采摘季节：春季,工艺：正味,储藏方法：密封、冷藏、防异味,保质期：18个月,等级：一级,包装规格：长23.5cm*宽11cm*高8.2cm",已售罄,8703511,魏荫 安溪铁观音 实惠口粮茶 2018年春茶 清香型 一级 铁观音208 250g 铁盒装,11802,150.00元,乌龙茶,https://www.zuipin.cn/goods?id=8703511,250克,150.00元
魏荫名茶,安溪铁观音,"规格：8.3g*30泡,产地：安溪西坪,食品生产许可证：SC11435052400242,采摘季节：春季,储藏方法：密封、冷藏、防异味,保质期：18个月,等级：特级,包装规格：长33cm*宽25cm*高7.8cm",奶香观音韵,8684346,【非遗大师魏月德亲制】魏荫 安溪铁观音 2018年 乌龙茶 清香型 特级 A号铁观音 250g,2838,600.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684346,250克,570.00元
魏荫名茶,安溪铁观音,"规格：8g*31泡,产地：安溪西坪,食品生产许可证：SC11435052400242,采摘季节：春季,储藏方法：密封、冷藏、防异味,保质期：18个月,等级：特级,包装规格：长30.5cm*宽23.5cm*高8.5cm",传统铁观音做法 兼具清香型的高香与浓香型的醇厚口感,8684682,【非遗大师魏月德亲制】魏荫 安溪铁观音 2018春茶 乌龙茶 清香型 特级 传统茶 250g,2990,1000.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684682,250克,1000.00元
凤山,安溪铁观音,"规格：7.9g*31泡,产地：福建省安溪县,食品生产许可证：SC11435052402424,采摘季节：春季,工艺：正味,储藏方法：冷藏、防潮、避光、防异味,保质期：18个月,等级：特级,包装规格：长30cm*宽23cm*高7.5cm",知名品牌，特惠伴手礼,8703223,凤山 安溪铁观音 2018年春茶 清香型 250g DQT1020 礼盒,11444,165.00元,乌龙茶,https://www.zuipin.cn/goods?id=8703223,250克,165.00元
魏荫名茶,安溪铁观音,"产地：安溪西坪,食品生产许可证：SC11435052400242,采摘季节：春季,储藏方法：密封、冷藏、无异味,保质期：18个月,等级：特级",传统正味 兰花香,8684350,魏荫 安溪铁观音 2018年 乌龙茶 清香型 特级 508铁观音 250g,2842,290.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684350,250克,276.00元
凤山,安溪铁观音,"规格：7.8g*32泡,产地：福建省安溪县,食品生产许可证：SC11435052402424,采摘季节：春季,工艺：正味,储藏方法：冷藏、防潮、避光、防异味,保质期：18个月,等级：特级,包装规格：长23.5cm*宽11cm*高8.5cm",鲜香甘爽，馥郁持久,8703225,凤山 安溪铁观音 2018年春茶 清香型 特级 250g SCQT1052 金罐,11446,180.00元,乌龙茶,https://www.zuipin.cn/goods?id=8703225,250克,180.00元
醉品朴茶,安溪铁观音,"规格：8.3g*10泡*3罐,产地：福建安溪,食品生产许可证：SC11435052401569,采摘季节：春季,工艺：正味,储藏方法：防潮湿、防异味、避光、冷藏为宜,保质期：18个月,等级：特级,包装规格：长37.7cm*宽14cm*高8cm",健康孝心礼 送长辈送父母,8685321,醉品朴茶·匠心质造 安溪铁观音 清香型 特级 250g,3220,420.00元,乌龙茶,https://www.zuipin.cn/goods?id=8685321,250克,196.00元
魏荫名茶,安溪铁观音,"规格：8g*31泡,产地：安溪西坪,食品生产许可证：SC11435052400242,采摘季节：春季,工艺：正炒,储藏方法：避光直射、低温、密封、干燥、防潮,保质期：18个月,等级：特级,包装规格：长25cm*宽15cm*高5.7cm",库存告急，卖完售罄,8684351,魏荫大师茶 安溪铁观音  浓香型  一级250g 炭焙奇香,2843,150.00元,乌龙茶,https://www.zuipin.cn/goods?id=8684351,250克,143.00元
醉品叶界,茶盘,"规格：长85*宽27*高4.5cm,产地：福建泉州,材质：黑金石,适用场所：家居、办公室、茶室",寓意事事顺利 适合送好友送领导,8685233,锦绣茶盘 黑金石茶盘 左右逢源 黑金石 黑檀木 纯手工,3150,2408.00元,茶器,https://www.zuipin.cn/goods?id=8685233,14350克,2168.00元
锦绣,茶盘,,气质古典大方  送父母送恩师,8685232,锦绣茶盘 黑金石茶盘 饮流怀源 黑金石 纯手工,3149,2148.00元,茶器,https://www.zuipin.cn/goods?id=8685232,12050克,1930.00元
锦绣,茶盘,,圆盘精巧型  办公桌也能放,8685226,锦绣茶盘 黑金石茶盘 金枝漫月 纯手工,3143,2580.00元,茶器,https://www.zuipin.cn/goods?id=8685226,13600克,2320.00元
锦绣,茶盘,,款式大气  大客厅茶室适用,8685225,锦绣茶盘 黑金石茶盘 渡 纯手工,3142,2580.00元,茶器,https://www.zuipin.cn/goods?id=8685225,15250克,2320.00元
锦绣,茶盘,,寓意好运 送客户送长辈,8685230,锦绣茶盘 黑金石茶盘 石来运转 黑金石 黑檀木 花梨 纯手工,3147,1080.00元,茶器,https://www.zuipin.cn/goods?id=8685230,5000克,995.00元
醉品朴茶,茶盘,"规格：59*23*3.5cm,产地：闽北政和,材质：黑金石,适用场所：家居办公茶馆",纯色黑金石 返璞归真的茶道艺术品,8668173,石博士茶具 黑金石茶盘 小绿叶 59*23*3.5cm,2276,890.00元,茶器,https://www.zuipin.cn/goods?id=8668173,11500克,596.00元
其他品牌,茶盘,"规格：长80cm*宽25cm*高3cm,产地：厦门,包装规格：长84cm*宽29cm*高7cm",画面布局精巧 意境优美,8703414,茶盘 一叶知秋·禅意茶盘 象牙玉,11995,3080.00元,茶器,https://www.zuipin.cn/goods?id=8703414,15000克,3080.00元
锦绣,茶盘,"规格：长75*宽30*高4,产地：福建崇武,材质：乌金石/黑檀木,包装规格：长81*宽35.5*高14.5",禅宗枯山水意境,8699748,锦绣茶盘 山水一间 乌金石/黑檀石 纯手工,9225,1850.00元,茶器,https://www.zuipin.cn/goods?id=8699748,0克,1850.00元
其他品牌,茶盘,"规格：长60cm*宽20cm*高3cm,产地：厦门,包装规格：长63.5cm*宽24cm*高7cm",如羊脂玉白 收藏赏玩,8703417,茶盘 窗·大雅茶盘 象牙玉,12025,2490.00元,茶器,https://www.zuipin.cn/goods?id=8703417,12500克,2490.00元
醉品朴茶,茶盘,"规格：74*36*4cm,产地：闽北政和,材质：黑金石,适用场所：家居办公茶馆",“夜玫瑰”黑金石纯料精制 历史底蕴深厚 极具价值的艺术品,8668176,石博士茶具 黑金石茶盘 战国图 74*36*4cm,2277,2000.00元,茶器,https://www.zuipin.cn/goods?id=8668176,18500克,1160.00元
台湾76,玻璃茶具,"规格：茶杯杯口6.1*底2.5*高3cm包装,产地：台湾",反口防烫设计，入口品饮体验更舒适,8684385,台湾76 玻璃茶具 玻璃小杯 茶杯 品茗杯 76小杯X-55ml 6入,2999,85.00元,茶器,https://www.zuipin.cn/goods?id=8684385,260克,85.00元
其他品牌,紫砂茶具,"规格：直径16CM高8CM,产地：厦门,材质：原矿段泥,包装规格：长14cm*宽14cm*高10.5cm",枯木刻画逼真，赏用俱佳,8702039,紫砂壶 岁月之痕 220ml 段泥 手工壶,11148,680.00元,茶器,https://www.zuipin.cn/goods?id=8702039,688克,680.00元
其他品牌,陶瓷茶具,"规格：茶壶：直径11*高10茶海：直径8.4*高7.3茶托：直径5.3*高4茶漏：直径7.5*高3.3茶杯：直径6.2*高3.5,产地：德化,材质：陶瓷,包装规格：长36*宽26*高12.1",经典器型，创新设计,8703339,陶瓷茶具 整套功夫茶具 水立方正把套组 10入,12183,298.00元,茶器,https://www.zuipin.cn/goods?id=8703339,1633克,298.00元
赏友,其他花茶,"规格：金丝皇菊10朵徽州皇菊25朵玫瑰花后10朵,产地：菊花：安徽黄山玫瑰花后：云南大理,食品生产许可证：SC11434102105666,储藏方法：常温，阴凉、干燥、无异味、避免阳光直射保存;,保质期：12个月,包装规格：长23*宽10*高6.5cm",三种组合 送她美丽好心情,8685133,赏友 花茶组合  金丝皇菊10朵 徽州皇菊25朵 玫瑰花后10朵 女人花组合礼盒,3120,298.00元,花茶,https://www.zuipin.cn/goods?id=8685133,16克,298.00元
其他品牌,菊花茶,"规格：2小盒*10朵包装31*22.5*9.,产地：安徽省东至县,食品生产许可证：SC11434172102112,储藏方法：避光、密封、阴凉处保存醉佳,保质期：18个月",每亩仅产20斤，稀有花茶，送贵客的尊贵之礼,8684854,元甲山菊花茶 金丝皇菊 贡品 特级 20朵,3004,748.00元,花茶,https://www.zuipin.cn/goods?id=8684854,1100克,748.00元
赏友,玫瑰花茶,"规格：1g*18朵,产地：云南大理,食品生产许可证：SC11434102105666,采摘季节：春季,储藏方法：常温，阴凉、干燥、无异味、避免阳光直射保存;,保质期：12个月,等级：特级,包装规格：长34*宽34*高8cm",送给爱美女性的花茶 让美丽成为一种习惯,8685136,赏友 玫瑰花后 大礼盒 特级 18朵,3122,298.00元,花茶,https://www.zuipin.cn/goods?id=8685136,18克,298.00元
峨眉雪芽,茉莉花茶,食品生产许可证：SC11451118100145,峨眉雪芽中秋特供赠品，活动已结束,8704106,峨眉雪芽 茉莉花茶 2018年春季 茉莉花香  特级 飘雪禅心系列体验装 12g 铁盒,12383,45.00元,花茶,https://www.zuipin.cn/goods?id=8704106,12克,45.00元
祥源,其他白茶,"规格：250g*2小盒,产地：福建政和,食品生产许可证：SC11435072500195,采摘季节：春季,工艺：新工艺白茶,储藏方法：通风干燥、清洁阴凉、无阳光直射、无异味,保质期：可长期保存",微压创新 宜品宜藏 福建原产 微压技术,6931246270007,祥源 2018年微压高山寿眉 500g礼盒装,12834,258.00元,白茶,https://www.zuipin.cn/goods?id=6931246270007,500克,258.00元
祥源,其他白茶,"规格：500g/罐,产地：广东新会,食品生产许可证：SC11444070502780,采摘季节：春季,工艺：新工艺白茶,储藏方法：通风干燥、清洁阴凉、无阳光直射、无异味,保质期：可长期保存",三年新会陈皮，五年陈白茶，白茶醇厚 陈皮甘香 具收藏价值,6931246270006,祥源 陈皮白茶 新会三年陈皮五年寿眉 500g 单罐,12836,980.00元,白茶,https://www.zuipin.cn/goods?id=6931246270006,500克,980.00元
凰冠,其他白茶,"规格：5g/粒*48粒/罐,产地：云南普洱,食品生产许可证：SC11453082716393,采摘季节：春季,工艺：新工艺白茶,储藏方法：通风、干燥、避免阳光直射、无异味的环境,保质期：""在通风、干燥、避免阳光直射、无异味的环境下适合长期保存"",等级：一级",有机白茶，谁喝！谁舒服,6931246270002,凰冠 2018年云南白茶 四国认证有机茶  尊·信系列有机白茶 240g 礼盒,12331,1200.00元,白茶,https://www.zuipin.cn/goods?id=6931246270002,240克,1200.00元
凰冠,其他白茶,"规格：50g*2袋,产地：云南普洱,食品生产许可证：SC11453082716393,采摘季节：春季,工艺：新工艺白茶,储藏方法：通风、干燥、避免阳光直射、无异味的环境,保质期：""在通风、干燥、避免阳光直射、无异味的环境下适合长期保存"",等级：一级",简洁时尚尽显内敛和稳重,6931246270000,凰冠 2018年云南白茶 四国认证有机茶  印·信有机白茶 100g 礼盒,12327,288.00元,白茶,https://www.zuipin.cn/goods?id=6931246270000,100克,288.00元
凰冠,其他白茶,"规格：5g*24袋,产地：云南普洱,食品生产许可证：SC11453082716393,采摘季节：春季,工艺：新工艺白茶,储藏方法：通风、干燥、避免阳光直射、无异味的环境,保质期：在通风、干燥、避免阳光直射、无异味的环境下适合长期保存,等级：特级",自饮孝亲好伴侣,6931246270001,凰冠 2018年云南白茶 四国认证有机茶 君·信系列有机白茶 120g 礼盒,12330,600.00元,白茶,https://www.zuipin.cn/goods?id=6931246270001,120克,600.00元
妈妈炒,其他白茶,"规格：约15个,产地：江西赣州,食品生产许可证：SC11444050700423,采摘季节：夏季,工艺：新工艺白茶,储藏方法：通风、阴凉、干燥、无异味的环境,保质期：24个月,等级：一级",口感甜糯，入口醇厚顺滑,69312462120002,妈妈炒 其他白茶 2018年夏季 柠小白 柠檬白茶 200g 单罐,12357,188.00元,白茶,https://www.zuipin.cn/goods?id=69312462120002,200克,188.00元
妈妈炒,其他白茶,"规格：约30个,产地：江西赣州,食品生产许可证：SC11444050700423,采摘季节：夏季,工艺：新工艺白茶,储藏方法：通风、阴凉、干燥、无异味的环境,保质期：24个月,等级：一级",口感甜糯，入口醇厚顺滑,69312462120003,妈妈炒 其他白茶 2018年夏季 柠小白 柠檬白茶 400g 礼盒,12359,398.00元,白茶,https://www.zuipin.cn/goods?id=69312462120003,400克,398.00元
醉品叶界,其他白茶,"规格：30g*4小罐,产地：云南勐海,食品生产许可证：SC11453282217223,采摘季节：春季,储藏方法：通风、干燥、清洁、阴凉、无阳光直射,保质期：在适宜的条件下，可长期存放,等级：特级",80余载积累，六道十八工艺突破传统工艺,8703856,醉品叶界 六道十八法 2018年大树白茶 特级 120g 创新云南白茶,12218,960.00元,白茶,https://www.zuipin.cn/goods?id=8703856,120克,488.00元
峨眉雪芽,茉莉花茶,食品生产许可证：SC11451118100145,峨眉雪芽中秋特供赠品，活动已结束,8704105,峨眉雪芽 茉莉花茶 2018年春季 茉莉花香  特级 飘雪慧欣系列体验装 12g 铁盒,12384,22.00元,花茶,https://www.zuipin.cn/goods?id=8704105,12克,22.00元
峨眉雪芽,茉莉花茶,"规格：4g*63泡,产地：四川省乐山市,食品生产许可证：SC11451118100145,采摘季节：春季,储藏方法：避光、干燥、防异味、低温保存,保质期：18个月,包装规格：长29cm*宽16.8cm*高8.6cm",四窨一提 滋味甘爽,8704016,峨眉雪芽 茉莉花茶 飘雪慧欣 2018年春茶 252g 铁盒,12213,498.00元,花茶,https://www.zuipin.cn/goods?id=8704016,252克,498.00元
峨眉雪芽,茉莉花茶,"规格：4g*63泡,产地：四川省乐山市,食品生产许可证：SC11451118100145,采摘季节：春季,储藏方法：避光、干燥、防异味、低温保存,保质期：18个月,包装规格：长41cm*宽12.8cm*高9.8cm",全新冷窨法，更甘甜好喝,8704014,峨眉雪芽 茉莉花茶 飘雪禅心 2018年春茶 252g 木盒,12211,828.00元,花茶,https://www.zuipin.cn/goods?id=8704014,252克,828.00元
春伦,茉莉花茶,"规格：3g*20泡铁盒长23.5*宽11*高,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",七次窨花一次提香 香味更浓,8684256,【传承大师张子健亲制】春伦 茉莉花茶  浓香型 天龙茉莉 特级 60g 单盒,2823,438.00元,花茶,https://www.zuipin.cn/goods?id=8684256,60克,438.00元
春伦,茉莉花茶,"规格：144g（8g*18罐）礼盒长35.6*,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",库存告急，卖完售罄,8684254,【传承大师张子健亲制】春伦 茉莉花茶  清香型 千花醉 特级 144g,2820,980.00元,花茶,https://www.zuipin.cn/goods?id=8684254,144克,980.00元
峨眉雪芽,茉莉花茶,"规格：4g*25泡,产地：四川省乐山市,食品生产许可证：SC11451118100145,采摘季节：春季,储藏方法：避光、干燥、防异味、低温保存,保质期：18个月,包装规格：长37.8cm*宽14cm*高4.6cm",上好茉莉花窨制，花更多茶更香,8704013,峨眉雪芽 茉莉花茶 飘雪禅心 2018年春茶 100g 木盒,12210,358.00元,花茶,https://www.zuipin.cn/goods?id=8704013,100克,358.00元
峨眉雪芽,茉莉花茶,"规格：4g*25泡,产地：四川省乐山市,食品生产许可证：SC11451118100145,采摘季节：春季,储藏方法：避光、干燥、防异味、低温保存,保质期：18个月,包装规格：长28.6cm*宽9.7cm*高8.3cm",花香清新，办公自饮,8704015,峨眉雪芽 茉莉花茶 飘雪慧欣 2018年春茶 100g 铁盒,12212,228.00元,花茶,https://www.zuipin.cn/goods?id=8704015,100克,228.00元
周顺来,茉莉花茶,"规格：5g*20泡*2小盒,产地：广西南宁市,食品生产许可证：SC11445012700809,采摘季节：春季,储藏方法：密封、阴凉、干燥处,保质期：18个月,包装规格：长31.8cm*宽21.8cm*高8.6cm",精选上等原料，送礼更有品质,8704027,周顺来 茉莉花茶 2018年春茶 特级 横县茉莉红茶 金毫飘香 200g,12220,428.00元,花茶,https://www.zuipin.cn/goods?id=8704027,200克,428.00元
春伦,茉莉花茶,"规格：160g（5g*8泡*4罐）礼盒长26,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",特色茶礼 地道冰糖味 六窨一提,8684259,【传承大师张子健亲制】春伦 茉莉花茶  清香型 茉莉花开 特级 160g,2826,418.00元,花茶,https://www.zuipin.cn/goods?id=8684259,160克,418.00元
周顺来,茉莉花茶,"规格：5g*20泡,产地：广西南宁市,食品生产许可证：SC11445012700809,采摘季节：春季,储藏方法：密封、阴凉、干燥处,保质期：3年,包装规格：长16.5cm*宽9.5cm*高8cm",办公常备，工作有精神,8704029,周顺来 茉莉花茶 2018年春茶 横县茉莉红茶 珍品系列 100g 铁盒,12222,48.00元,花茶,https://www.zuipin.cn/goods?id=8704029,100克,48.00元
周顺来,茉莉花茶,"规格：3g*20泡,产地：广西南宁市,食品生产许可证：SC11445012700809,采摘季节：春季,储藏方法：密封、阴凉、干燥处,保质期：3年,包装规格：长18cm*宽9.5cm*高9cm",女士美颜茶，送母亲送爱人,8704032,周顺来 茉莉花茶 2018年春茶 特级 横县茉莉红茶 60g 方盒,12225,68.00元,花茶,https://www.zuipin.cn/goods?id=8704032,60克,68.00元
峨眉雪芽,茉莉花茶,"规格：4g*14泡,产地：四川省乐山市,食品生产许可证：SC11451118100145,采摘季节：春季,储藏方法：避光、干燥、防异味、低温保存,保质期：18个月,包装规格：长18cm*宽9.5cm*高8.2cm",出差旅行，小巧便携装,8704017,峨眉雪芽 茉莉花茶 飘雪慧欣 2018年春茶 56g 铁盒,12214,98.00元,花茶,https://www.zuipin.cn/goods?id=8704017,56克,98.00元
周顺来,茉莉花茶,"规格：100g/袋,产地：广西南宁市,食品生产许可证：SC11445012700809,采摘季节：春季,储藏方法：密封、阴凉、干燥处,保质期：18个月,包装规格：长14.8cm*宽5.5cm*高23.2cm",性价比招待茶,8704030,周顺来 茉莉花茶 2018年春茶 特级 横县茉莉花茶 100g,12223,25.00元,花茶,https://www.zuipin.cn/goods?id=8704030,100克,25.00元
周顺来,茉莉花茶,"规格：5g*20泡,产地：广西南宁市,食品生产许可证：SC11445012700809,采摘季节：春季,储藏方法：密封、阴凉、干燥处,保质期：18个月,包装规格：长16.5cm*宽9.5cm*高8cm",办公时尚茶饮，香气袭人,8704028,周顺来 茉莉花茶 2018年春茶 横县茉莉花茶 珍品系列 100g 铁盒,12221,48.00元,花茶,https://www.zuipin.cn/goods?id=8704028,100克,48.00元
周顺来,茉莉花茶,"规格：200g/袋,产地：广西南宁市,食品生产许可证：SC11445012700809,采摘季节：春季,储藏方法：密封、阴凉、干燥处,保质期：3年,包装规格：长14.8cm*宽5.5cm*高23.2cm",实惠散装，自饮招待,8704031,周顺来 茉莉花茶 2018年春茶 特级 横县茉莉红茶 200g,12224,50.00元,花茶,https://www.zuipin.cn/goods?id=8704031,200克,50.00元
春伦,茉莉花茶,"规格：100g/罐圆罐长8.5*高19.6,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",优选肥芽 盛夏茉莉 五窨一提,8684257,春伦 茉莉花茶  浓香型 茉莉龙毫 特级 100g 单罐,2824,132.00元,花茶,https://www.zuipin.cn/goods?id=8684257,100克,132.00元
春伦,茉莉花茶,"规格：5g*8泡*2小盒礼盒长27.4*宽1,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",节日伴手礼 五窨一提,8684601,春伦 茉莉花茶  浓香型 国韵牡丹 特级 80g,2959,218.00元,花茶,https://www.zuipin.cn/goods?id=8684601,80克,218.00元
春伦,茉莉花茶,"规格：100g/罐圆罐长8.5*高19.6,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",口粮品质款 六窨一提,8684258,春伦 茉莉花茶  清香型 茉莉闽毫 一级 100g 单罐,2825,199.00元,花茶,https://www.zuipin.cn/goods?id=8684258,100克,199.00元
春伦,茉莉花茶,"规格：5g*30泡礼盒长26.8*宽12.3,产地：福建福州,食品生产许可证：SC11435010400960,采摘季节：春季,储藏方法：避光、阴凉干燥处、密封,保质期：18个月",库存告急，卖完售罄,8684481,春伦 茉莉花茶  浓香型 寻味福州 一级 150g,2914,198.00元,花茶,https://www.zuipin.cn/goods?id=8684481,150克,198.00元
赏友,玫瑰花茶,"规格：1g*20朵,产地：云南大理,食品生产许可证：SC11434102105666,采摘季节：春季,储藏方法：常温，阴凉、干燥、无异味、避免阳光直射保存;,保质期：12个月,等级：一级,包装规格：长23*宽13*高13cm",可吃可饮可做面膜 美丽由内到外,8685137,赏友 玫瑰花后  pvc礼盒 单盒 一级 20朵,3123,135.00元,花茶,https://www.zuipin.cn/goods?id=8685137,20克,135.00元
